Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2018-02-09,HDFCBANK,EQ,1880.95,1847.9,1864.7,1844.1,1852,1849.5,1853.01,1602238,2.96897E+14,52830,837518,0.5227
2018-02-12,ICICIBANK,EQ,326.75,328.85,329.2,323.25,325.95,326.25,326.57,8356351,2.72893E+14,63481,3794027,0.454
2018-02-12,AXISBANK,EQ,557.55,563.7,568,560.35,562.6,564.2,564.12,4765319,2.68821E+14,52010,2653218,0.5568
2018-02-12,HDFCBANK,EQ,1849.5,1860,1886,1855.15,1880,1876.65,1872.43,1095277,2.05083E+14,22502,700531,0.6396
2018-02-14,ICICIBANK,EQ,326.25,327,327,316.55,317.65,318.95,321.19,15189066,4.87855E+14,143506,9697706,0.6385
2018-02-14,AXISBANK,EQ,564.2,565,565.85,540.1,541.8,543.9,549.08,6478108,3.55701E+14,80356,3102459,0.4789
2018-02-14,HDFCBANK,EQ,1876.65,1889.8,1897.9,1874.65,1879.85,1883.15,1889.56,894297,1.68983E+14,31815,517624,0.5788
2018-02-15,ICICIBANK,EQ,318.95,322.15,331.8,322.15,328.75,328.65,327.83,23779772,7.79583E+14,117856,12343787,0.5191
2018-02-15,AXISBANK,EQ,543.9,534.75,554.8,531.35,543.7,543.7,543.53,11593643,6.30153E+14,100722,4095375,0.3532
2018-02-15,HDFCBANK,EQ,1883.15,1889.7,1894.75,1875,1881.25,1881.9,1882.55,1228806,2.31329E+14,32753,742302,0.6041
2018-02-16,ICICIBANK,EQ,328.65,330.35,334,318.8,321.8,321.05,324.71,17585994,5.71039E+14,120936,9138226,0.5196
2018-02-16,AXISBANK,EQ,543.7,547.05,548.6,535,538.75,537.85,539.56,3910503,2.10995E+14,58185,1060318,0.2711
2018-02-16,HDFCBANK,EQ,1881.9,1883.9,1894.85,1875.65,1880.4,1878.6,1883.79,895880,1.68765E+14,22732,355509,0.3968
2018-02-19,ICICIBANK,EQ,321.05,329.5,329.6,315.2,320.2,319.75,320.07,19044107,6.09554E+14,129597,8382327,0.4402
2018-02-19,AXISBANK,EQ,537.85,537.85,544.95,527.5,541.75,540.55,533.99,4251723,2.27038E+14,56866,1420617,0.3341
2018-02-19,HDFCBANK,EQ,1878.6,1882.6,1887.6,1859.05,1880,1878.2,1876.45,913638,1.7144E+14,25194,457562,0.5008
2018-02-20,ICICIBANK,EQ,319.75,320.5,324.2,316.3,316.9,317.25,319.09,16030558,5.11525E+14,101035,7076882,0.4415
2018-02-20,AXISBANK,EQ,540.55,542,548.05,529.4,530.7,531.7,540.04,3395183,1.83352E+14,56937,898657,0.2647
2018-02-20,HDFCBANK,EQ,1878.2,1884.75,1885.85,1858.8,1860.15,1863.2,1875.4,1021017,1.91481E+14,31634,582362,0.5704
2018-02-21,ICICIBANK,EQ,317.25,319,320.7,315.7,318.75,319.2,318.34,9974873,3.17541E+14,76935,5283812,0.5297
2018-02-21,AXISBANK,EQ,531.7,534,538.5,524.4,536,535.8,531.37,4638382,2.46468E+14,62749,1971817,0.4251
2018-02-21,HDFCBANK,EQ,1863.2,1867.95,1868.55,1852.2,1859.2,1857.4,1858.84,688268,1.27938E+14,32317,352348,0.5119
2018-02-22,ICICIBANK,EQ,319.2,317,319.3,313.95,319,318.35,317.74,25530698,8.11218E+14,124638,17131134,0.671
2018-02-22,AXISBANK,EQ,535.8,533,533.75,527.5,529.2,530.25,530.37,7808359,4.14136E+14,89927,5272318,0.6752
2018-02-22,HDFCBANK,EQ,1857.4,1850,1860,1841.55,1850.15,1853.2,1851.2,3313399,6.13375E+14,41538,1640988,0.4953
2018-02-23,ICICIBANK,EQ,318.35,319.05,324.05,318.35,323.85,322.75,321.48,7949765,2.55569E+14,79074,3694317,0.4647
2018-02-23,AXISBANK,EQ,530.25,527,538.9,525.55,537.5,536.65,533.8,3888629,2.07576E+14,55264,1517831,0.3903
2018-02-23,HDFCBANK,EQ,1853.2,1856.9,1884.85,1850.4,1877,1880.55,1869.03,1019187,1.90489E+14,18810,553315,0.5429
2018-02-26,ICICIBANK,EQ,322.75,325,327.8,323.15,326.15,327.05,325.7,7133735,2.32349E+14,76839,3221759,0.4516
2018-02-26,AXISBANK,EQ,536.65,541.1,554.4,539,550,552.3,548.09,5297794,2.90364E+14,96778,2124203,0.401
2018-02-26,HDFCBANK,EQ,1880.55,1888.1,1914.8,1883.55,1912.5,1911.55,1904.1,1197221,2.27963E+14,30059,692072,0.5781
2018-02-27,ICICIBANK,EQ,327.05,327,327.05,319.65,322.9,322.15,322.27,9623651,3.10143E+14,109005,5157325,0.5359
2018-02-27,AXISBANK,EQ,552.3,551.6,551.6,536.15,539.5,538.4,543.06,4136383,2.24628E+14,54454,1563836,0.3781
2018-02-27,HDFCBANK,EQ,1911.55,1914.75,1921.75,1900,1900.5,1902.55,1908.74,1196832,2.28445E+14,26645,764702,0.6389
2018-02-28,ICICIBANK,EQ,322.15,315.15,317,311.1,314,313.25,313.21,17481687,5.47551E+14,172709,7770492,0.4445
2018-02-28,AXISBANK,EQ,538.4,534,536.5,520,526.7,528.75,528.11,6626661,3.4996E+14,102972,2576056,0.3887
2018-02-28,HDFCBANK,EQ,1902.55,1889.55,1895.45,1878,1888,1884.2,1883.79,1016591,1.91504E+14,29207,533917,0.5252
2018-03-01,ICICIBANK,EQ,313.25,312.65,314,304.25,304.4,304.95,307.86,18986889,5.84525E+14,151899,6964795,0.3668
2018-03-01,AXISBANK,EQ,528.75,524,535.55,522,526.65,525.75,529.37,9827510,5.20237E+14,80903,5956431,0.6061
2018-03-01,HDFCBANK,EQ,1884.2,1879.3,1893.3,1868,1868.05,1874.35,1884.58,977460,1.8421E+14,24955,492115,0.5035
2018-03-05,ICICIBANK,EQ,304.95,304.45,306.5,299.3,303.6,303.35,302.42,14456193,4.3718E+14,88232,6377136,0.4411
2018-03-05,AXISBANK,EQ,525.75,524,528.95,521.3,524.55,524.55,524.79,6766199,3.55085E+14,78220,3828015,0.5658
2018-03-05,HDFCBANK,EQ,1874.35,1874.15,1878,1858.25,1866,1869.95,1867.66,945366,1.76563E+14,60906,482154,0.51
2018-03-06,ICICIBANK,EQ,303.35,307.4,307.7,294.2,294.75,295.05,300.13,18951451,5.68787E+14,115300,7163369,0.378
2018-03-06,AXISBANK,EQ,524.55,526,530.65,511.2,512.5,517.35,524.45,12240160,6.41934E+14,124317,6878695,0.562
2018-03-06,HDFCBANK,EQ,1869.95,1870,1879.9,1839.5,1840,1846.25,1864.57,1144207,2.13345E+14,32346,587401,0.5134
2018-03-07,ICICIBANK,EQ,295.05,293.3,293.8,285.35,287.8,286.7,287.96,31472773,9.06292E+14,182245,16560106,0.5262
2018-03-07,AXISBANK,EQ,517.35,510.9,517.9,507.55,515.2,512.65,512.17,10428057,5.34094E+14,125638,5662399,0.543
2018-03-07,HDFCBANK,EQ,1846.25,1840,1853.4,1828.5,1831.1,1832.6,1839.17,1407041,2.58778E+14,41147,786990,0.5593
2018-03-08,ICICIBANK,EQ,286.7,290.25,298,289.25,297.9,296.95,292.73,21413552,6.26832E+14,178124,8304396,0.3878
2018-03-08,AXISBANK,EQ,512.65,518.45,523.95,507.45,521.15,520.55,514.86,8483978,4.3681E+14,82839,4917197,0.5796
2018-03-08,HDFCBANK,EQ,1832.6,1839.8,1858.5,1832,1850,1852.85,1844.42,1379681,2.54471E+14,26260,841822,0.6102
2018-03-09,ICICIBANK,EQ,296.95,299,299.5,290.7,293.55,292.7,295.12,12489587,3.6859E+14,102101,4836454,0.3872
2018-03-09,AXISBANK,EQ,520.55,522.45,522.55,503,507,505.35,513.43,4955525,2.54433E+14,65345,2241755,0.4524
2018-03-09,HDFCBANK,EQ,1852.85,1854.95,1865.25,1844,1846.15,1851.05,1856.06,1027027,1.90622E+14,29867,583405,0.5681
2018-03-12,ICICIBANK,EQ,292.7,295.6,301.9,293.75,301.5,300.65,296.9,12163952,3.61154E+14,78220,5393954,0.4434
2018-03-12,AXISBANK,EQ,505.35,510.6,521.95,505.3,518.6,519.2,510.91,5283334,2.69929E+14,63422,2341902,0.4433
2018-03-12,HDFCBANK,EQ,1851.05,1860.2,1869.45,1853.4,1866.3,1867.25,1863.99,1639279,3.05559E+14,34880,1156796,0.7057
2018-03-13,ICICIBANK,EQ,300.65,300.1,307,299.6,304.85,304.35,303.47,15966647,4.84547E+14,119251,6619218,0.4146
2018-03-13,AXISBANK,EQ,519.2,517.1,534.95,514.65,531.2,531.5,529.39,7846232,4.15368E+14,79834,4159938,0.5302
2018-03-13,HDFCBANK,EQ,1867.25,1867.45,1884.75,1855,1859.45,1860.25,1870.24,1281050,2.39587E+14,32044,696918,0.544
2018-03-14,ICICIBANK,EQ,304.35,303.15,307.45,297.8,305.95,306.05,302.2,12964285,3.91777E+14,121215,6006568,0.4633
2018-03-14,AXISBANK,EQ,531.5,528.95,538,522.5,537.45,536.15,527.9,4976540,2.62711E+14,61875,2278029,0.4578
2018-03-14,HDFCBANK,EQ,1860.25,1856,1867.9,1848,1864,1864.5,1857.75,920098,1.70931E+14,36271,509645,0.5539
2018-03-15,ICICIBANK,EQ,306.05,305.75,305.75,300.4,300.95,301.45,302.54,13282019,4.01832E+14,110052,5731195,0.4315
2018-03-15,AXISBANK,EQ,536.15,535.2,539.2,528.25,530,529.65,533.5,3932830,2.09815E+14,46912,1675493,0.426
2018-03-15,HDFCBANK,EQ,1864.5,1865.2,1887.5,1865.2,1873.5,1880.8,1879.2,1467731,2.75816E+14,44905,802388,0.5467
2018-03-16,ICICIBANK,EQ,301.45,301.25,301.85,297.4,299.25,298.1,298.84,28835112,8.61721E+14,133761,20968192,0.7272
2018-03-16,AXISBANK,EQ,529.65,530.9,532.9,520.5,524.75,522.6,525.37,12146623,6.38146E+14,76552,9884518,0.8138
2018-03-16,HDFCBANK,EQ,1880.8,1880,1881.1,1846.55,1858,1853,1861.09,1974084,3.67395E+14,35446,1068955,0.5415
2018-03-19,ICICIBANK,EQ,298.1,298.1,300,291.25,294.45,294.55,295.31,13601784,4.01681E+14,102326,7831065,0.5757
2018-03-19,AXISBANK,EQ,522.6,522.6,526,517.05,522.1,519.45,520.31,4656613,2.42289E+14,77927,2508757,0.5388
2018-03-19,HDFCBANK,EQ,1853,1853,1860,1843.15,1847,1847.25,1851.78,1959685,3.6289E+14,60212,1210689,0.6178
2018-03-20,ICICIBANK,EQ,294.55,293,297.2,290.25,292.3,292,293.5,10880002,3.19331E+14,90040,4783447,0.4397
2018-03-20,AXISBANK,EQ,519.45,509,525,509,523,521.1,518.11,5398111,2.79683E+14,55384,1961367,0.3633
2018-03-20,HDFCBANK,EQ,1847.25,1845.1,1855.9,1835.25,1842.9,1839.5,1845.17,914343,1.68712E+14,23270,453848,0.4964
2018-03-21,ICICIBANK,EQ,292,295,295.05,287.35,289.6,289.2,291.38,13618228,3.96806E+14,81916,7337321,0.5388
2018-03-21,AXISBANK,EQ,521.1,523,532.5,522.5,525.8,526.3,528.27,5518826,2.91545E+14,99641,3163221,0.5732
2018-03-21,HDFCBANK,EQ,1839.5,1848,1863.2,1843.3,1858.95,1858.9,1853.89,1480285,2.74428E+14,44655,947180,0.6399
2018-03-22,ICICIBANK,EQ,289.2,289.5,289.65,280.9,283.1,283.25,284.57,24593489,6.99865E+14,136182,15184155,0.6174
2018-03-22,AXISBANK,EQ,526.3,522.6,525.9,516.75,518.5,518.2,520.87,7194256,3.74726E+14,115898,4733860,0.658
2018-03-22,HDFCBANK,EQ,1858.9,1858.9,1880,1855.1,1863,1867.75,1872.05,1668306,3.12315E+14,37562,856679,0.5135
2018-03-23,ICICIBANK,EQ,283.25,277.1,277.85,273.55,274.3,275.55,275.76,31922568,8.80303E+14,194219,19958331,0.6252
2018-03-23,AXISBANK,EQ,518.2,509.5,510.25,496,498.25,499.5,500.81,29385110,1.47163E+15,128073,24333910,0.8281
2018-03-23,HDFCBANK,EQ,1867.75,1846.65,1853.1,1837.25,1842.25,1841.55,1844.22,1797538,3.31506E+14,34048,886132,0.493
2018-03-26,ICICIBANK,EQ,275.55,276.1,283.15,275.95,281.35,281.65,278.86,24618534,6.86525E+14,148135,15176225,0.6165
2018-03-26,AXISBANK,EQ,499.5,499,509.3,495.2,508.05,507.3,502.15,9498614,4.76969E+14,84152,6051911,0.6371
2018-03-26,HDFCBANK,EQ,1841.55,1839.9,1900,1833.5,1896.2,1893.45,1868.66,2625442,4.90605E+14,86610,1573073,0.5992
2018-03-27,ICICIBANK,EQ,281.65,284.5,287.3,281.4,283.3,283.9,284.61,22377328,6.36873E+14,158985,11669034,0.5215
2018-03-27,AXISBANK,EQ,507.3,512.3,522.55,509.05,514.95,512.2,516.39,6423140,3.31683E+14,57201,2791137,0.4345
2018-03-27,HDFCBANK,EQ,1893.45,1893.8,1899,1876,1894.05,1892.6,1888.52,1534209,2.89738E+14,31150,797281,0.5197
2018-03-28,ICICIBANK,EQ,283.9,283,283.3,277.1,278.9,278.35,278.94,27172599,7.57946E+14,159041,15456904,0.5688
2018-03-28,AXISBANK,EQ,512.2,512.9,512.9,501.6,510.55,510.5,508.17,10980960,5.58017E+14,111873,6711220,0.6112
2018-03-28,HDFCBANK,EQ,1892.6,1882.95,1899.7,1876.05,1890,1886.1,1886.44,2209377,4.16786E+14,50573,1205141,0.5455
2018-04-02,ICICIBANK,EQ,278.35,273,273.85,258.8,262.4,261.85,262.9,73359584,1.92863E+15,356245,27475484,0.3745
2018-04-02,AXISBANK,EQ,510.5,506.75,508.5,492.2,499.3,499.05,498.55,7120498,3.54991E+14,112010,2173809,0.3053
2018-04-02,HDFCBANK,EQ,1886.1,1890.5,1935.75,1890.5,1931.9,1931.2,1917.34,1149092,2.2032E+14,37803,656967,0.5717
2018-04-03,ICICIBANK,EQ,261.85,261.4,271.5,261.4,270.2,270.05,265.84,40773239,1.08394E+15,201979,15934459,0.3908
2018-04-03,AXISBANK,EQ,499.05,494,506,493.7,502,501.55,499.31,6053789,3.02271E+14,92038,1849980,0.3056
2018-04-03,HDFCBANK,EQ,1931.2,1923.95,1925.7,1911,1913,1915.9,1917.02,1019971,1.95531E+14,48938,592029,0.5804
2018-04-04,ICICIBANK,EQ,270.05,267.25,273.3,265.5,268.1,268.65,268.92,33486876,9.00542E+14,211827,10934291,0.3265
2018-04-04,AXISBANK,EQ,501.55,504.5,504.5,490.25,491.95,492.25,496.99,6047813,3.00573E+14,66163,1706316,0.2821
2018-04-04,HDFCBANK,EQ,1915.9,1912.95,1924.95,1878.45,1883.1,1883.25,1903.29,928527,1.76726E+14,34499,456685,0.4918
2018-04-05,ICICIBANK,EQ,268.65,267.8,280,267.7,278.4,278.65,275.34,26759108,7.36794E+14,192799,8627373,0.3224
2018-04-05,AXISBANK,EQ,492.25,498.4,504.65,495.2,502.9,503.1,499.36,6682587,3.33704E+14,53528,2996912,0.4485
2018-04-05,HDFCBANK,EQ,1883.25,1901.3,1914,1890.2,1913.1,1908.9,1900.56,1214723,2.30865E+14,61633,605874,0.4988
2018-04-06,ICICIBANK,EQ,278.65,278.4,282.95,277,279.95,280.65,279.81,31577015,8.83546E+14,140814,16364652,0.5182
2018-04-06,AXISBANK,EQ,503.1,502.95,502.95,495.2,498.75,500.2,498.9,3812133,1.90189E+14,43750,936810,0.2457
2018-04-06,HDFCBANK,EQ,1908.9,1912.2,1926.45,1905.8,1920.1,1923.4,1917.27,930002,1.78307E+14,24914,466973,0.5021
2018-04-09,ICICIBANK,EQ,280.65,277.75,283.45,274.35,281,280.85,279.15,31712527,8.85265E+14,187201,12536931,0.3953
2018-04-09,AXISBANK,EQ,500.2,502.2,522,501.2,517.4,519.3,515.25,8708770,4.48715E+14,97950,2798268,0.3213
2018-04-09,HDFCBANK,EQ,1923.4,1918.8,1942,1916.4,1937,1939.05,1936.3,1000884,1.93801E+14,32002,541199,0.5407
2018-04-10,ICICIBANK,EQ,280.85,279.45,294.45,279.05,288.7,288.8,289.29,44741783,1.29434E+15,306745,16259450,0.3634
2018-04-10,AXISBANK,EQ,519.3,523,549.7,521.4,547.5,546.15,538.72,21689156,1.16843E+15,190731,6069270,0.2798
2018-04-10,HDFCBANK,EQ,1939.05,1943,1943,1913.5,1921.2,1920.85,1920.94,1516809,2.91369E+14,55147,947252,0.6245
2018-04-11,ICICIBANK,EQ,288.8,287.75,287.9,282.35,285.3,284.55,284.83,16811454,4.78833E+14,92529,4987595,0.2967
2018-04-11,AXISBANK,EQ,546.15,550.1,551,534,540,539.8,539.64,9261807,4.99805E+14,96508,1359069,0.1467
2018-04-11,HDFCBANK,EQ,1920.85,1915.9,1920,1905.4,1918,1918.85,1913.82,717703,1.37355E+14,64684,382502,0.533
2018-04-12,ICICIBANK,EQ,284.55,285.3,289.9,283.55,287,286.75,287.38,22954325,6.59655E+14,104245,10373114,0.4519
2018-04-12,AXISBANK,EQ,539.8,537.3,550,534.85,546.1,548.75,544.02,8021652,4.36392E+14,71391,2249882,0.2805
2018-04-12,HDFCBANK,EQ,1918.85,1916,1932.9,1905.9,1925,1928.8,1920.27,1178129,2.26233E+14,26955,476496,0.4045
2018-04-13,ICICIBANK,EQ,286.75,288,291.1,285.8,288.1,288.25,288.7,17497198,5.05143E+14,104123,5562677,0.3179
2018-04-13,AXISBANK,EQ,548.75,550,555.55,535.75,543.5,542.55,546.72,8788919,4.80507E+14,82524,1377306,0.1567
2018-04-13,HDFCBANK,EQ,1928.8,1928,1940,1919.1,1930,1925,1928.02,824293,1.58926E+14,26003,394398,0.4785
2018-04-16,ICICIBANK,EQ,288.25,285,288.95,284.1,287.5,287.6,287.29,16874313,4.84774E+14,70707,9050611,0.5364
2018-04-16,AXISBANK,EQ,542.55,541.5,543.8,530.35,542.9,542.4,536.51,6418203,3.44346E+14,63917,1589477,0.2477
2018-04-16,HDFCBANK,EQ,1925,1920,1950,1919.85,1943.5,1942.1,1938.89,711936,1.38037E+14,21855,318462,0.4473
2018-04-17,ICICIBANK,EQ,287.6,287.6,293.25,286.8,291.9,291.75,290.56,15406113,4.4764E+14,87332,7273076,0.4721
2018-04-17,AXISBANK,EQ,542.4,544.95,544.95,530.25,532.45,532.4,535.26,5541004,2.9659E+14,70846,1965493,0.3547
2018-04-17,HDFCBANK,EQ,1942.1,1943.5,1951,1934.1,1950,1948.5,1944.42,666958,1.29685E+14,21401,354286,0.5312
2018-04-18,ICICIBANK,EQ,291.75,293.7,294.9,289,290.1,290.05,291.81,20755245,6.05666E+14,108233,7612824,0.3668
2018-04-18,AXISBANK,EQ,532.4,535.5,535.5,516.5,517.7,518.25,526.14,7131174,3.75201E+14,76698,2725789,0.3822
2018-04-18,HDFCBANK,EQ,1948.5,1951,1953.5,1930.05,1934,1932.6,1942.91,678180,1.31764E+14,21302,345977,0.5102
2018-04-19,ICICIBANK,EQ,290.05,291,291,287.3,290.65,289.6,288.97,17282341,4.99403E+14,80507,10340809,0.5983
2018-04-19,AXISBANK,EQ,518.25,521,521.45,509.1,514.4,512.9,511.88,10559623,5.40524E+14,71717,6646075,0.6294
2018-04-19,HDFCBANK,EQ,1932.6,1940,1944.8,1933,1939,1939,1938.07,792258,1.53545E+14,36850,456501,0.5762
2018-04-20,ICICIBANK,EQ,289.6,289.25,290.15,279.7,282.5,282.15,284.43,19745690,5.61619E+14,98540,11275025,0.571
2018-04-20,AXISBANK,EQ,512.9,513.5,513.85,503,506.9,505.7,507.32,4437940,2.25147E+14,52472,1700797,0.3832
2018-04-20,HDFCBANK,EQ,1939,1941,1961,1932.15,1959.7,1955.9,1945.78,2340345,4.55379E+14,70006,1792050,0.7657
2018-04-23,ICICIBANK,EQ,282.15,280,282.8,275.25,279.15,279.4,279.08,11620499,3.24303E+14,80937,2293267,0.1973
2018-04-23,AXISBANK,EQ,505.7,508.4,511.2,500,506.85,506.2,506.47,4766412,2.41403E+14,64889,1177916,0.2471
2018-04-23,HDFCBANK,EQ,1955.9,1979,1979,1860.3,1939.5,1935.75,1947.51,3826155,7.45148E+14,76106,1003096,0.2622
2018-04-24,ICICIBANK,EQ,279.4,279.35,286.6,279.35,284.5,284.1,284.41,15412234,4.38346E+14,102775,6129500,0.3977
2018-04-24,AXISBANK,EQ,506.2,506,514.75,503.35,507.75,504.85,507.51,4564259,2.31642E+14,55541,1381793,0.3027
2018-04-24,HDFCBANK,EQ,1935.75,1935,1948.05,1926,1934.1,1935,1935.57,1259354,2.43757E+14,33400,466047,0.3701
2018-04-25,ICICIBANK,EQ,284.1,284.05,285.65,276.85,279.5,278.9,281.17,7961352,2.23846E+14,49166,2758241,0.3465
2018-04-25,AXISBANK,EQ,504.85,506,506,496.3,497.4,498.4,500.61,4608455,2.30705E+14,70727,1554043,0.3372
2018-04-25,HDFCBANK,EQ,1935,1927.9,1938,1912,1920,1920.75,1924.27,1005148,1.93418E+14,42185,468604,0.4662
2018-04-26,AXISBANK,EQ,498.4,496.75,501.05,483.3,490.9,493.75,492.53,14919977,7.34855E+14,126267,9248954,0.6199
2018-04-26,ICICIBANK,EQ,278.9,279.8,280.4,275.35,278.7,278.85,277.94,14112673,3.92252E+14,73657,5897786,0.4179
2018-04-26,HDFCBANK,EQ,1920.75,1916.8,1939.2,1911.25,1926.1,1930.25,1930.42,1961870,3.78724E+14,33677,907515,0.4626
2018-04-27,AXISBANK,EQ,493.75,481.25,543.1,481.25,540,539.2,522.41,58859461,3.07487E+15,471549,10876060,0.1848
2018-04-27,ICICIBANK,EQ,278.85,277.4,291.7,276,287.8,287.9,288.07,16488361,4.74975E+14,137529,5066550,0.3073
2018-04-27,HDFCBANK,EQ,1930.25,1933,1935.5,1912.5,1925,1923.4,1918.5,1444252,2.77079E+14,47025,825792,0.5718
2018-04-30,AXISBANK,EQ,539.2,535.8,536.1,513.4,518.5,517.3,520.29,18357008,9.55089E+14,166443,6322312,0.3444
2018-04-30,ICICIBANK,EQ,287.9,288.95,291,282.3,284.7,284.2,285.71,9737559,2.7821E+14,79484,4591966,0.4716
2018-04-30,HDFCBANK,EQ,1923.4,1930,1954.8,1928.8,1945.1,1944.3,1945.7,1152388,2.2422E+14,32030,649513,0.5636
2018-05-02,AXISBANK,EQ,517.3,518.5,527.95,515.4,524.85,523.75,521,25195767,1.31271E+15,139798,18143773,0.7201
2018-05-02,ICICIBANK,EQ,284.2,283.65,283.75,275.55,277.15,276.9,278.24,14211445,3.95425E+14,127710,7332008,0.5159
2018-05-02,HDFCBANK,EQ,1944.3,1950,1978,1946,1969.55,1969.5,1965.16,1775012,3.48818E+14,62881,938108,0.5285
2018-05-03,ICICIBANK,EQ,276.9,277.3,283.65,277.3,281.85,281.9,281.51,14724116,4.14493E+14,105387,6545839,0.4446
2018-05-03,AXISBANK,EQ,523.75,522,538.8,522,533.1,533.4,532.25,12001916,6.38802E+14,121909,4006823,0.3338
2018-05-03,HDFCBANK,EQ,1969.5,1968.05,1974.9,1946,1968,1967.9,1963.23,1038193,2.03821E+14,30529,365265,0.3518
2018-05-04,ICICIBANK,EQ,281.9,280.45,285.6,278.35,282.8,282.85,282.99,11861951,3.35679E+14,107984,5258170,0.4433
2018-05-04,AXISBANK,EQ,533.4,533.9,533.9,519.05,522.25,520.3,524.42,5929870,3.10974E+14,57867,1816191,0.3063
2018-05-04,HDFCBANK,EQ,1967.9,1970,1990,1966.3,1985.4,1988.5,1981.08,1720359,3.40818E+14,33291,1084558,0.6304
2018-05-07,ICICIBANK,EQ,282.85,284,293,282.85,293,289.8,287.62,19673100,5.65834E+14,133075,7719784,0.3924
2018-05-07,AXISBANK,EQ,520.3,523.75,537.9,523,536.1,536.1,531.8,6792091,3.61204E+14,88312,2845627,0.419
2018-05-07,HDFCBANK,EQ,1988.5,1981.65,1987.3,1975,1977.5,1977.4,1980.88,1316032,2.6069E+14,32517,781466,0.5938
2018-05-08,ICICIBANK,EQ,289.8,302,314.5,300,308.5,309.3,308.91,87176185,2.69292E+15,405395,34971179,0.4012
2018-05-08,AXISBANK,EQ,536.1,536.65,547.5,533.45,543.1,542.25,541.69,12028184,6.51556E+14,149489,6965165,0.5791
2018-05-08,HDFCBANK,EQ,1977.4,1979.25,1979.9,1954.6,1966.5,1967.05,1964.31,1775141,3.48694E+14,30036,1149021,0.6473
2018-05-09,ICICIBANK,EQ,309.3,305,309.8,304.25,306.75,306.8,307.23,20140490,6.18777E+14,170680,7879994,0.3913
2018-05-09,AXISBANK,EQ,542.25,543.1,549.65,537.05,548.5,548.5,546.13,7556830,4.127E+14,76571,3617869,0.4788
2018-05-09,HDFCBANK,EQ,1967.05,1956.15,1980.5,1956.15,1978.1,1978.4,1973.46,1081833,2.13496E+14,30775,618193,0.5714
2018-05-10,ICICIBANK,EQ,306.8,308.45,312.9,305.7,307,306.85,308.66,16239386,5.0125E+14,123098,6641008,0.4089
2018-05-10,AXISBANK,EQ,548.5,548.5,554,542.95,546.05,547.65,548.17,11415139,6.25746E+14,82471,6351740,0.5564
2018-05-10,HDFCBANK,EQ,1978.4,1988.6,1999,1982,1985.3,1992.7,1991.88,1792918,3.57127E+14,41455,943387,0.5262
2018-05-11,ICICIBANK,EQ,306.85,307.95,311.85,307.55,310.55,310.95,309.93,16671145,5.16692E+14,129225,9747403,0.5847
2018-05-11,AXISBANK,EQ,547.65,548.6,556.5,545.5,556,553.3,549.78,4960854,2.72739E+14,73337,2353813,0.4745
2018-05-11,HDFCBANK,EQ,1992.7,1992.7,2017,1986,2010.65,2011.75,1999.73,1514267,3.02812E+14,49338,879712,0.5809
2018-05-14,ICICIBANK,EQ,310.95,310,311,305.15,309.4,310.1,308.28,10425585,3.21404E+14,70338,4842953,0.4645
2018-05-14,AXISBANK,EQ,553.3,551.2,558.9,547.55,551.1,551.9,552.28,4999526,2.76112E+14,51388,2265523,0.4531
2018-05-14,HDFCBANK,EQ,2011.75,2017.2,2027.4,2012.4,2024,2021.75,2021.18,1185729,2.39657E+14,35034,663572,0.5596
2018-05-15,ICICIBANK,EQ,310.1,310.7,317.5,305.05,308,308.25,311.45,16400700,5.10796E+14,98071,5305327,0.3235
2018-05-15,AXISBANK,EQ,551.9,548,563.5,547.35,549.1,549.7,554.22,6752759,3.74253E+14,84541,2614950,0.3872
2018-05-15,HDFCBANK,EQ,2021.75,2027.05,2065,2026.7,2040.25,2037.8,2046.53,2456671,5.02765E+14,52626,1289131,0.5247
2018-05-16,ICICIBANK,EQ,308.25,303.9,304.9,295.3,296.95,297.25,299.4,25515791,7.63936E+14,162397,12159715,0.4766
2018-05-16,AXISBANK,EQ,549.7,545,552.75,541.05,549,550,546.56,9929095,5.42682E+14,66724,5575224,0.5615
2018-05-16,HDFCBANK,EQ,2037.8,2030.55,2049,2017.15,2027.5,2023.35,2031.04,1710401,3.47389E+14,56061,1109107,0.6484
2018-05-17,ICICIBANK,EQ,297.25,299,299.95,294.05,294.95,296,297.56,10668400,3.17452E+14,100537,4234781,0.3969
2018-05-17,AXISBANK,EQ,550,550,553,536.5,537.25,539.45,545.52,8551787,4.66521E+14,81469,5236859,0.6124
2018-05-17,HDFCBANK,EQ,2023.35,2023.85,2044.45,2012.5,2040.85,2027.75,2022.12,1653869,3.34432E+14,28827,747275,0.4518
2018-05-18,ICICIBANK,EQ,296,294.15,295.3,284.6,287.8,286.1,288.06,17469524,5.03231E+14,101249,9758406,0.5586
2018-05-18,AXISBANK,EQ,539.45,536.8,540.7,528.5,535,532.9,534.93,7343619,3.92834E+14,81655,3948741,0.5377
2018-05-18,HDFCBANK,EQ,2027.75,2024.7,2024.7,2003.5,2011.9,2012.15,2014.47,1304365,2.6276E+14,47647,660982,0.5067
2018-05-21,ICICIBANK,EQ,286.1,289.5,293,287.75,289.75,289.3,290.11,23155638,6.71759E+14,169173,12665350,0.547
